Date,MinTemp,MaxTemp,Evaporation,Sunshine,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,Rain
2009-08-23 00:00:00,11.9,25.8,3.6,10.2,54.0,40.0,1011.9,1007.1,18.5,24.1,0.0
2009-08-24 00:00:00,16.2,25.4,5.6,3.5,42.0,61.0,1005.9,1005.5,25.0,19.5,0.0
2009-08-25 00:00:00,15.2,20.8,5.0,10.5,23.0,19.0,1007.3,1006.3,16.2,20.5,1.2
2009-08-26 00:00:00,11.7,22.6,8.4,10.9,39.0,14.0,1013.1,1010.3,14.4,21.9,0.0
2009-08-27 00:00:00,11.0,22.5,6.0,11.0,30.0,31.0,1017.5,1013.0,18.4,21.4,0.0
2009-08-28 00:00:00,8.9,25.2,3.2,10.2,31.0,16.0,1016.3,1012.4,18.6,24.0,0.0
2009-08-29 00:00:00,14.2,27.0,9.2,5.2,43.0,50.0,1008.0,998.1,17.9,22.6,0.2
2009-08-30 00:00:00,13.2,20.1,9.2,10.9,34.0,19.0,1011.7,1010.4,14.4,19.4,0.2
2009-08-31 00:00:00,9.8,22.0,6.0,10.9,36.0,28.0,1017.2,1013.8,15.2,20.9,0.0
2009-09-01 00:00:00,10.1,21.4,4.2,10.7,39.0,41.0,1021.7,1019.4,17.6,18.8,0.0
2009-09-02 00:00:00,9.4,18.9,3.8,10.9,51.0,58.0,1024.6,1021.7,16.3,18.4,0.0
2009-09-03 00:00:00,11.6,22.1,4.6,4.7,70.0,96.0,1020.6,1018.7,16.8,15.5,0.0
2009-09-04 00:00:00,14.4,25.9,1.8,6.9,75.0,37.0,1014.7,1009.6,16.9,24.6,4.6
2009-09-05 00:00:00,14.2,19.4,6.4,10.2,40.0,41.0,1016.3,1015.0,17.0,18.5,0.0
2009-09-06 00:00:00,10.1,20.3,3.8,10.0,49.0,51.0,1018.8,1013.9,15.6,19.3,0.0
2009-09-07 00:00:00,13.4,21.5,5.4,2.1,65.0,53.0,1008.4,1000.4,15.7,20.2,0.0
2009-09-08 00:00:00,11.4,20.3,3.6,8.3,50.0,52.0,1008.2,1007.1,16.8,17.1,6.0
2009-09-09 00:00:00,10.3,20.7,3.6,11.2,44.0,33.0,1010.4,1009.0,15.7,19.3,0.0
2009-09-10 00:00:00,9.6,21.5,5.0,10.9,41.0,34.0,1015.9,1013.8,15.9,19.3,0.0
2009-09-11 00:00:00,8.7,22.3,5.0,10.7,41.0,37.0,1022.7,1018.9,16.1,20.3,0.0
2009-09-12 00:00:00,10.5,29.2,6.0,10.9,42.0,21.0,1022.5,1018.5,17.8,27.2,0.0
2009-09-13 00:00:00,13.9,32.7,8.2,10.9,15.0,10.0,1019.3,1014.9,25.0,32.1,0.0
2009-09-14 00:00:00,15.8,19.1,7.4,6.2,73.0,58.0,1022.0,1021.3,17.6,18.2,0.0
2009-09-15 00:00:00,15.6,22.2,6.4,6.9,71.0,64.0,1021.2,1016.0,18.3,20.8,0.0
2009-09-16 00:00:00,15.6,21.7,3.4,0.0,83.0,87.0,1022.9,1019.7,17.3,17.9,0.0
2009-09-17 00:00:00,14.7,33.2,1.6,7.6,65.0,19.0,1017.0,1009.3,21.7,32.7,0.0
2009-09-18 00:00:00,17.8,22.2,10.4,10.2,51.0,63.0,1018.0,1018.6,20.3,18.7,0.0
2009-09-19 00:00:00,12.8,23.5,5.4,9.7,57.0,51.0,1019.2,1012.6,18.8,21.3,0.0
2009-09-20 00:00:00,13.6,26.8,5.8,8.5,42.0,27.0,1014.7,1010.6,21.4,24.7,0.0
2009-09-21 00:00:00,15.5,26.7,8.2,8.1,76.0,63.0,1014.9,1012.0,17.7,19.6,1.4
2009-09-22 00:00:00,16.7,32.0,3.4,8.2,38.0,27.0,1002.4,997.8,26.6,31.4,0.0
2009-09-23 00:00:00,16.9,22.1,11.2,8.0,38.0,31.0,996.3,998.0,17.1,21.8,10.6
2009-09-24 00:00:00,14.4,25.0,7.6,11.3,34.0,22.0,1012.2,1009.5,19.1,24.0,0.0
2009-09-25 00:00:00,13.2,26.0,8.0,11.2,28.0,26.0,1013.3,1006.7,20.9,24.3,0.0
2009-09-26 00:00:00,17.4,20.7,11.2,9.0,18.0,14.0,1004.3,1004.5,18.0,19.1,0.0
2009-09-27 00:00:00,9.7,18.1,8.0,10.8,26.0,20.0,1006.4,1003.9,14.0,16.9,0.0
2009-09-28 00:00:00,10.2,22.0,8.2,7.8,39.0,42.0,1007.8,1005.6,15.6,18.6,0.0
2009-09-29 00:00:00,10.9,19.7,4.0,11.1,41.0,44.0,1014.2,1011.8,16.6,19.1,0.0
2009-09-30 00:00:00,10.8,26.3,5.4,11.0,46.0,28.0,1017.7,1012.0,19.4,23.7,0.0
2009-10-01 00:00:00,12.7,33.8,7.0,10.8,51.0,6.0,1013.3,1007.3,18.3,33.2,0.0
2009-10-02 00:00:00,16.1,20.4,10.2,0.5,81.0,74.0,1013.4,1010.5,17.3,18.4,0.0
2009-10-03 00:00:00,13.4,15.6,3.0,0.0,92.0,87.0,1011.9,1014.0,13.8,14.8,7.0
2009-10-04 00:00:00,12.9,17.2,2.4,0.0,88.0,61.0,1021.4,1019.8,14.1,17.1,25.4
2009-10-05 00:00:00,13.0,19.4,1.8,2.2,91.0,58.0,1020.2,1017.0,14.3,19.3,2.0
2009-10-06 00:00:00,11.5,19.4,2.6,6.4,87.0,50.0,1020.5,1016.5,12.8,18.9,6.4
2009-10-07 00:00:00,10.0,19.6,3.6,8.8,52.0,45.0,1014.5,1011.6,13.5,16.4,2.0
2009-10-08 00:00:00,10.1,15.9,6.8,7.4,57.0,59.0,1018.0,1020.0,13.7,15.7,2.2
2009-10-09 00:00:00,9.6,15.9,5.2,4.7,73.0,62.0,1025.4,1025.9,13.6,14.8,0.0
2009-10-10 00:00:00,9.7,16.8,3.4,6.7,75.0,70.0,1029.4,1027.5,13.8,15.2,12.8
2009-10-11 00:00:00,11.9,19.9,3.4,6.7,85.0,50.0,1025.1,1019.6,14.3,19.1,1.8
2009-10-12 00:00:00,11.3,23.3,4.8,4.7,61.0,59.0,1011.8,1006.2,17.3,21.7,0.4
2009-10-13 00:00:00,16.7,25.5,5.0,11.2,30.0,17.0,1001.9,998.5,20.4,24.3,0.0
2009-10-14 00:00:00,16.3,22.8,11.2,8.9,29.0,31.0,1000.5,1000.6,20.2,18.5,0.0
2009-10-15 00:00:00,13.8,23.5,7.6,10.0,38.0,23.0,1008.3,1006.1,19.1,22.4,0.4
2009-10-16 00:00:00,11.7,21.6,7.4,12.1,40.0,21.0,1011.9,1011.7,15.4,20.9,0.0
2009-10-17 00:00:00,11.7,20.1,8.0,12.2,53.0,45.0,1020.8,1020.5,16.1,19.5,0.0
2009-10-18 00:00:00,14.1,18.9,5.8,7.9,76.0,60.0,1027.3,1025.3,15.7,18.5,2.6
2009-10-19 00:00:00,12.8,22.0,4.4,12.2,56.0,52.0,1027.0,1024.6,18.3,21.3,0.4
2009-10-20 00:00:00,14.8,26.0,5.8,12.1,62.0,52.0,1023.4,1017.9,20.4,24.5,0.0
2009-10-21 00:00:00,15.6,35.6,7.6,11.6,33.0,10.0,1019.6,1015.9,22.3,35.5,0.0
2009-10-22 00:00:00,17.8,21.5,9.4,1.2,75.0,63.0,1024.8,1022.5,18.1,20.1,0.0
2009-10-23 00:00:00,17.9,26.4,5.0,11.1,60.0,55.0,1019.7,1014.1,21.5,25.1,0.0
2009-10-24 00:00:00,17.1,22.6,7.0,9.2,65.0,52.0,1019.6,1016.1,18.8,22.1,0.0
2009-10-25 00:00:00,17.6,21.5,5.6,1.1,68.0,81.0,1015.8,1015.4,20.8,17.0,0.0
2009-10-26 00:00:00,13.6,17.3,4.8,0.0,86.0,56.0,1023.7,1025.2,15.0,16.7,70.6
2009-10-27 00:00:00,14.9,19.9,3.8,0.0,61.0,56.0,1029.6,1027.6,16.3,18.1,0.2
2009-10-28 00:00:00,14.3,23.9,3.6,6.3,66.0,59.0,1025.7,1022.0,19.5,22.7,0.0
2009-10-29 00:00:00,17.0,22.0,5.0,6.0,81.0,74.0,1026.2,1023.8,18.5,20.7,0.0
2009-10-30 00:00:00,17.5,26.2,4.0,9.8,69.0,48.0,1023.1,1020.2,21.8,25.1,0.0
2009-10-31 00:00:00,18.3,24.5,7.4,10.3,72.0,56.0,1025.0,1023.1,21.0,23.4,0.0
2009-11-01 00:00:00,17.1,26.0,8.0,10.1,57.0,51.0,1024.5,1019.3,22.1,24.6,0.0
2009-11-02 00:00:00,18.4,24.9,7.0,6.9,88.0,76.0,1020.8,1017.5,20.0,22.7,0.0
2009-11-03 00:00:00,19.4,39.2,6.2,11.0,65.0,15.0,1011.8,1005.7,24.8,37.9,0.0
2009-11-04 00:00:00,18.5,19.5,13.2,0.0,82.0,76.0,1017.8,1015.5,18.9,18.8,1.2
2009-11-05 00:00:00,16.4,19.8,2.2,1.1,96.0,81.0,1021.2,1021.9,16.7,18.4,1.4
2009-11-06 00:00:00,15.6,21.9,3.0,0.8,67.0,61.0,1027.6,1027.0,19.5,21.1,7.2
2009-11-07 00:00:00,17.3,23.6,4.2,6.2,73.0,55.0,1030.6,1029.9,20.2,22.8,4.8
2009-11-08 00:00:00,18.2,22.6,6.4,0.7,85.0,91.0,1030.8,1028.7,19.8,20.4,0.2
2009-11-09 00:00:00,18.5,25.6,2.6,11.0,70.0,54.0,1027.0,1023.6,22.2,25.1,1.6
2009-11-10 00:00:00,16.5,25.6,5.4,12.8,55.0,42.0,1022.5,1019.7,22.1,24.7,0.0
2009-11-11 00:00:00,15.9,25.6,10.2,12.4,84.0,60.0,1022.6,1021.2,20.2,23.8,0.0
2009-11-12 00:00:00,15.9,30.0,6.8,11.2,56.0,40.0,1019.8,1012.6,23.3,29.3,0.0
2009-11-13 00:00:00,19.3,22.3,8.8,9.7,74.0,68.0,1020.1,1019.2,20.8,21.1,1.0
2009-11-14 00:00:00,15.2,27.1,6.2,12.6,55.0,48.0,1016.2,1010.9,21.3,25.8,0.0
2009-11-15 00:00:00,18.0,24.7,8.8,9.3,85.0,66.0,1012.3,1011.6,20.8,22.9,0.0
2009-11-16 00:00:00,18.6,31.6,6.4,10.3,60.0,52.0,1008.6,1001.4,24.1,29.6,0.0
2009-11-17 00:00:00,19.4,22.1,8.8,5.0,68.0,69.0,1008.9,1009.7,20.6,20.3,2.6
2009-11-18 00:00:00,17.4,26.0,7.2,6.6,62.0,50.0,1012.9,1010.1,21.7,24.2,0.0
2009-11-19 00:00:00,19.3,28.6,8.0,10.6,61.0,54.0,1010.2,1008.9,25.4,28.0,0.0
2009-11-20 00:00:00,20.6,36.3,8.8,7.6,54.0,44.0,1009.5,1005.7,27.8,31.5,0.0
2009-11-21 00:00:00,22.1,27.5,12.4,10.3,58.0,55.0,1009.8,1006.5,24.9,26.6,0.4
2009-11-22 00:00:00,20.9,42.5,7.4,6.0,66.0,13.0,1004.7,1000.7,25.7,41.7,0.0
2009-11-23 00:00:00,19.7,22.6,13.4,0.3,61.0,83.0,1021.0,1022.7,21.6,18.6,0.0
2009-11-24 00:00:00,16.8,23.5,5.2,2.1,92.0,82.0,1026.3,1024.5,17.8,19.6,2.2
2009-11-25 00:00:00,17.8,27.7,3.0,12.2,72.0,63.0,1022.2,1018.0,22.7,26.1,0.4
2009-11-26 00:00:00,21.5,28.1,7.8,8.4,78.0,62.0,1017.4,1010.9,23.0,26.5,0.0
2009-11-27 00:00:00,21.1,32.7,7.8,12.4,50.0,33.0,1009.5,1006.6,26.5,30.0,2.4
2009-11-28 00:00:00,21.3,33.3,12.8,9.5,50.0,41.0,1006.4,999.4,27.3,31.0,0.0
2009-11-29 00:00:00,19.0,32.2,10.6,12.4,22.0,15.0,1000.5,998.6,26.3,30.5,0.0
2009-11-30 00:00:00,18.2,21.6,11.8,3.9,60.0,80.0,1008.2,1009.5,20.4,17.8,0.0
2009-12-01 00:00:00,14.9,19.4,6.4,9.6,66.0,65.0,1016.4,1017.3,17.5,18.7,5.4
2009-12-02 00:00:00,13.2,21.7,6.4,11.2,73.0,63.0,1022.0,1021.7,17.4,20.0,10.2
2009-12-03 00:00:00,16.2,25.3,6.8,12.9,47.0,45.0,1022.6,1017.4,21.7,23.8,0.0
2009-12-04 00:00:00,17.7,22.2,8.0,12.5,78.0,70.0,1015.6,1015.8,20.4,20.9,0.0
2009-12-05 00:00:00,18.2,23.6,9.8,6.5,69.0,59.0,1015.4,1012.4,19.9,22.6,0.0
2009-12-06 00:00:00,19.1,27.0,6.2,10.5,60.0,51.0,1017.2,1014.8,23.1,25.9,0.0
2009-12-07 00:00:00,21.6,32.3,8.2,11.1,60.0,47.0,1011.7,1006.7,26.6,31.2,0.0
2009-12-08 00:00:00,20.2,29.7,10.2,8.8,75.0,54.0,1009.2,1000.2,22.3,27.3,0.0
2009-12-09 00:00:00,18.1,25.0,8.2,9.8,83.0,62.0,1011.3,1010.4,18.7,22.2,1.6
2009-12-10 00:00:00,18.7,30.3,7.8,1.2,67.0,61.0,1011.0,1005.7,24.1,26.9,0.0
2009-12-11 00:00:00,20.4,27.6,7.0,12.9,28.0,25.0,1012.9,1012.9,22.8,25.1,0.0
2009-12-12 00:00:00,16.8,27.9,11.4,13.0,50.0,45.0,1018.6,1013.3,23.3,26.8,0.0
2009-12-13 00:00:00,20.2,26.1,8.4,11.1,72.0,61.0,1016.4,1015.4,22.7,25.0,0.0
2009-12-14 00:00:00,19.6,24.7,9.0,0.0,70.0,66.0,1021.2,1021.1,21.5,21.1,0.0
2009-12-15 00:00:00,19.0,26.6,4.8,4.3,52.0,52.0,1022.4,1020.0,24.3,25.6,0.0
2009-12-16 00:00:00,21.9,29.1,9.2,10.6,70.0,60.0,1020.1,1015.5,24.6,27.9,0.0
2009-12-17 00:00:00,22.2,32.6,10.4,11.6,58.0,53.0,1013.5,1007.8,28.7,28.9,5.6
2009-12-18 00:00:00,19.8,23.1,13.6,0.0,88.0,87.0,1014.6,1016.9,20.3,18.1,4.8
2009-12-19 00:00:00,17.1,27.2,3.8,10.0,54.0,55.0,1014.9,1014.1,23.1,23.7,0.0
2009-12-20 00:00:00,19.0,24.0,10.2,0.0,62.0,59.0,1021.3,1019.6,20.7,21.7,0.0
2009-12-21 00:00:00,20.0,27.3,4.4,9.7,58.0,53.0,1016.7,1012.2,23.8,25.8,0.0
2009-12-22 00:00:00,20.9,32.2,9.0,12.0,50.0,39.0,1011.4,1009.2,26.5,31.0,0.0
2009-12-23 00:00:00,20.9,31.0,10.0,11.1,78.0,44.0,1015.4,1012.0,23.6,30.9,0.0
2009-12-24 00:00:00,21.4,32.4,10.0,8.2,31.0,60.0,1012.6,1009.1,30.3,27.6,0.0
2009-12-25 00:00:00,21.5,28.0,10.8,8.2,73.0,95.0,1009.9,1011.0,23.7,20.1,0.0
2009-12-26 00:00:00,17.6,20.3,2.8,0.0,93.0,87.0,1016.1,1016.4,17.9,18.6,7.8
2009-12-27 00:00:00,17.6,22.1,1.8,0.0,92.0,84.0,1018.0,1016.1,20.1,22.0,7.0
2009-12-28 00:00:00,20.1,22.2,2.6,1.4,100.0,87.0,1014.6,1015.6,20.2,21.9,13.8
2009-12-29 00:00:00,19.8,25.1,2.4,11.9,74.0,62.0,1021.5,1021.3,21.6,23.8,3.6
2009-12-30 00:00:00,20.5,25.1,8.6,12.8,72.0,67.0,1025.2,1023.2,21.7,23.3,0.0
2009-12-31 00:00:00,20.5,26.5,8.0,2.0,89.0,75.0,1020.8,1016.9,21.4,24.5,0.0
2010-01-01 00:00:00,21.4,30.2,2.8,1.1,74.0,50.0,1013.9,1009.9,25.5,29.4,0.0
2010-01-02 00:00:00,23.8,31.8,6.8,4.8,62.0,73.0,1007.6,1005.5,26.9,26.5,0.0
2010-01-03 00:00:00,18.6,22.2,7.0,0.0,91.0,72.0,1015.3,1016.0,19.2,20.2,11.6
2010-01-04 00:00:00,17.7,25.4,2.4,2.8,62.0,58.0,1020.5,1019.0,22.0,23.0,1.2
2010-01-05 00:00:00,19.1,28.3,4.6,10.4,58.0,53.0,1018.0,1014.1,24.5,27.5,0.0
2010-01-06 00:00:00,21.3,25.3,8.4,9.5,87.0,74.0,1015.9,1013.8,22.0,24.4,0.0
2010-01-07 00:00:00,20.6,23.8,8.0,0.8,69.0,56.0,1018.4,1017.5,21.4,23.6,0.0
2010-01-08 00:00:00,21.0,26.9,6.0,7.7,62.0,57.0,1021.6,1019.2,23.3,25.8,0.0
2010-01-09 00:00:00,21.5,35.0,5.4,13.2,63.0,41.0,1017.8,1013.9,26.2,33.9,0.0
2010-01-10 00:00:00,23.3,27.0,11.0,12.7,66.0,76.0,1016.0,1015.5,26.9,24.7,0.0
2010-01-11 00:00:00,22.0,27.9,8.6,7.8,58.0,55.0,1019.4,1015.7,24.6,26.9,0.0
2010-01-12 00:00:00,23.3,31.8,8.8,9.4,69.0,54.0,1012.7,1007.9,26.3,31.4,0.0
2010-01-13 00:00:00,22.2,24.8,9.2,8.8,76.0,77.0,1011.0,1011.4,24.3,23.8,0.2
2010-01-14 00:00:00,19.3,21.6,7.8,0.2,93.0,80.0,1017.7,1017.7,19.4,20.6,6.2
2010-01-15 00:00:00,19.1,25.6,3.8,3.0,86.0,79.0,1018.8,1017.3,21.5,24.2,0.0
2010-01-16 00:00:00,21.3,28.7,5.4,4.8,65.0,58.0,1013.9,1009.3,25.2,25.9,0.0
2010-01-17 00:00:00,19.9,25.5,6.6,10.3,61.0,75.0,1004.3,1003.3,25.5,23.5,0.0
2010-01-18 00:00:00,16.3,25.6,8.0,13.0,51.0,17.0,1003.1,1002.7,21.8,24.9,0.0
2010-01-19 00:00:00,15.6,25.9,10.0,13.3,38.0,27.0,1009.6,1007.2,18.9,23.6,0.0
2010-01-20 00:00:00,17.2,30.1,10.4,13.0,40.0,30.0,1010.4,1007.5,22.6,28.5,0.0
2010-01-21 00:00:00,20.0,30.9,9.0,12.8,67.0,53.0,1012.3,1008.0,25.0,29.1,0.0
2010-01-22 00:00:00,22.1,34.9,8.2,9.6,68.0,45.0,1013.6,1008.2,26.7,33.9,0.0
2010-01-23 00:00:00,25.8,42.5,13.4,5.6,18.0,11.0,1007.3,1004.8,34.4,41.3,0.0
2010-01-24 00:00:00,18.1,23.6,8.6,0.1,91.0,76.0,1016.3,1014.6,19.7,22.1,3.8
2010-01-25 00:00:00,19.6,26.9,3.6,2.8,80.0,68.0,1014.9,1011.7,22.3,25.9,0.0
2010-01-26 00:00:00,22.2,30.6,4.0,8.6,77.0,60.0,1010.8,1006.8,26.0,29.7,0.0
2010-01-27 00:00:00,22.4,25.9,6.2,4.6,84.0,75.0,1015.1,1013.6,22.8,23.8,0.0
2010-01-28 00:00:00,22.0,27.0,4.8,1.8,85.0,74.0,1012.2,1009.2,23.1,25.1,0.0
2010-01-29 00:00:00,19.7,26.4,3.4,9.5,80.0,74.0,1008.5,1010.2,22.9,26.0,2.0
2010-01-30 00:00:00,20.9,25.9,6.4,7.0,86.0,76.0,1018.8,1018.0,21.2,24.9,0.2
2010-01-31 00:00:00,20.9,28.7,5.4,9.2,75.0,57.0,1016.6,1014.6,25.7,27.7,1.2
2010-02-01 00:00:00,21.9,29.1,7.8,7.9,66.0,58.0,1015.9,1016.0,25.9,28.3,0.0
2010-02-02 00:00:00,22.3,27.5,8.0,9.8,59.0,58.0,1017.9,1016.6,24.2,25.9,0.0
2010-02-03 00:00:00,21.0,28.5,6.4,7.3,91.0,63.0,1015.1,1014.3,22.6,27.2,12.8
2010-02-04 00:00:00,22.3,28.3,6.0,3.9,87.0,73.0,1014.2,1011.4,25.2,26.8,5.2
2010-02-05 00:00:00,22.7,28.9,4.8,3.0,72.0,82.0,1010.1,1008.4,26.8,26.6,5.2
2010-02-06 00:00:00,20.5,22.4,5.0,0.0,100.0,99.0,1016.0,1016.2,21.1,22.2,19.0
2010-02-07 00:00:00,20.3,24.0,7.4,0.2,92.0,87.0,1021.5,1020.7,21.1,23.5,54.0
2010-02-08 00:00:00,21.1,27.5,1.8,2.3,87.0,64.0,1023.0,1021.9,22.7,26.8,5.4
2010-02-09 00:00:00,22.4,28.8,5.8,9.9,85.0,52.0,1023.0,1020.9,24.0,28.1,1.4
2010-02-10 00:00:00,21.8,30.5,5.8,10.1,67.0,55.0,1020.4,1017.1,26.3,28.8,0.0
2010-02-11 00:00:00,21.8,31.1,8.8,6.9,65.0,52.0,1017.1,1013.2,26.6,29.8,0.0
2010-02-12 00:00:00,23.6,38.6,9.0,9.8,61.0,31.0,1008.5,1005.1,28.4,36.8,0.0
2010-02-13 00:00:00,21.5,25.0,9.4,0.3,93.0,88.0,1011.7,1010.3,21.9,24.1,17.0
2010-02-14 00:00:00,21.9,28.0,2.0,1.4,92.0,91.0,1007.3,1004.4,23.3,24.2,13.8
2010-02-15 00:00:00,20.3,34.1,2.8,9.9,88.0,39.0,1006.7,1002.9,22.2,33.0,22.2
2010-02-16 00:00:00,20.9,24.1,7.6,8.7,67.0,69.0,1012.0,1013.7,21.9,23.6,0.0
2010-02-17 00:00:00,18.6,24.0,7.8,12.8,66.0,65.0,1016.7,1016.0,20.9,23.6,0.0
2010-02-18 00:00:00,19.5,25.1,8.0,12.0,53.0,52.0,1022.5,1023.5,23.0,23.8,0.0
2010-02-19 00:00:00,20.3,25.6,7.2,8.0,54.0,47.0,1024.8,1023.0,23.4,24.9,0.0
2010-02-20 00:00:00,20.1,29.0,6.4,11.8,65.0,47.0,1021.8,1017.8,23.8,28.8,0.4
2010-02-21 00:00:00,20.8,34.2,9.6,11.6,69.0,41.0,1017.8,1014.2,24.3,32.6,0.0
2010-02-22 00:00:00,23.1,37.3,9.4,11.9,52.0,25.0,1015.3,1011.0,28.0,36.6,0.0
2010-02-23 00:00:00,24.7,25.3,10.4,7.4,78.0,59.0,1013.7,1016.3,24.7,23.3,0.0
2010-02-24 00:00:00,20.4,24.7,9.2,1.5,54.0,54.0,1021.7,1021.4,21.8,23.1,0.0
2010-02-25 00:00:00,18.9,25.1,4.4,9.3,45.0,48.0,1026.4,1026.7,23.1,23.2,0.0
2010-02-26 00:00:00,19.6,24.7,6.0,1.6,63.0,68.0,1027.0,1024.7,22.2,22.8,0.0
2010-02-27 00:00:00,19.3,29.3,3.8,11.8,65.0,54.0,1021.6,1017.6,23.6,28.2,0.4
2010-02-28 00:00:00,21.7,26.1,8.0,3.8,85.0,74.0,1017.2,1014.8,23.3,24.8,0.0
2010-03-01 00:00:00,19.2,20.6,5.0,0.0,73.0,82.0,1019.1,1016.1,19.4,19.7,3.0
2010-03-02 00:00:00,17.0,22.1,3.8,1.3,41.0,51.0,1019.6,1018.5,20.0,21.0,4.2
2010-03-03 00:00:00,18.3,23.9,7.2,7.5,55.0,50.0,1019.7,1018.5,21.3,23.2,0.0
2010-03-04 00:00:00,17.0,26.5,4.4,7.9,75.0,62.0,1016.5,1013.9,20.6,25.9,0.0
2010-03-05 00:00:00,20.4,26.1,5.2,1.0,67.0,82.0,1011.8,1009.8,25.0,23.9,0.0
2010-03-06 00:00:00,20.9,28.0,3.4,6.2,84.0,69.0,1012.1,1010.7,23.3,27.1,16.0
2010-03-07 00:00:00,22.8,28.1,5.0,5.0,66.0,57.0,1014.1,1012.2,25.8,27.4,0.0
2010-03-08 00:00:00,22.7,31.7,6.4,6.4,71.0,46.0,1011.6,1009.2,25.3,30.6,0.8
2010-03-09 00:00:00,19.6,31.0,9.2,11.7,40.0,33.0,1013.5,1012.3,24.2,30.0,0.0
2010-03-10 00:00:00,18.9,20.8,8.0,0.3,88.0,72.0,1021.1,1023.0,19.4,20.0,1.0
2010-03-11 00:00:00,18.1,22.5,5.2,9.0,73.0,66.0,1031.4,1031.9,18.9,21.3,0.0
2010-03-12 00:00:00,18.6,24.4,9.0,7.9,62.0,47.0,1035.5,1035.2,21.0,22.9,0.0
2010-03-13 00:00:00,18.9,24.0,7.4,7.1,57.0,61.0,1034.9,1033.4,21.2,22.0,0.0
2010-03-14 00:00:00,17.5,24.0,5.6,6.9,56.0,50.0,1030.7,1028.0,22.1,23.3,4.2
2010-03-15 00:00:00,18.6,26.1,5.4,5.9,73.0,55.0,1025.9,1022.5,20.7,25.1,0.0
2010-03-16 00:00:00,17.9,26.8,5.8,11.0,73.0,38.0,1023.7,1022.7,21.0,26.3,0.0
2010-03-17 00:00:00,15.2,27.4,5.4,11.3,68.0,48.0,1026.1,1024.4,20.2,25.9,0.0
2010-03-18 00:00:00,17.3,28.6,6.6,10.2,68.0,37.0,1026.8,1023.6,21.3,28.1,0.0
2010-03-19 00:00:00,18.4,31.3,7.0,11.2,74.0,48.0,1022.4,1018.8,20.7,28.9,0.0
2010-03-20 00:00:00,20.3,29.5,6.2,11.1,56.0,53.0,1021.2,1019.4,23.8,28.7,0.0
2010-03-21 00:00:00,21.1,36.3,7.0,9.0,57.0,25.0,1018.0,1013.9,23.7,35.5,0.0
2010-03-22 00:00:00,20.8,24.8,8.4,6.3,63.0,58.0,1020.5,1018.9,22.1,23.8,0.0
2010-03-23 00:00:00,19.1,29.9,4.4,10.9,68.0,50.0,1020.3,1017.2,22.3,27.6,0.0
2010-03-24 00:00:00,18.9,25.4,7.6,6.1,81.0,58.0,1021.8,1020.9,20.8,24.7,0.0
2010-03-25 00:00:00,18.9,27.9,4.0,8.7,63.0,54.0,1023.7,1019.4,23.3,26.6,0.0
2010-03-26 00:00:00,20.5,35.5,5.6,8.9,76.0,34.0,1019.2,1015.1,23.1,33.9,0.0
2010-03-27 00:00:00,22.3,25.0,7.4,7.2,83.0,76.0,1019.7,1018.5,22.9,24.1,0.0
2010-03-28 00:00:00,20.7,29.1,5.4,8.2,76.0,57.0,1019.4,1014.9,23.4,27.6,0.0
2010-03-29 00:00:00,23.0,28.6,2.8,0.1,72.0,46.0,1017.0,1016.4,24.2,27.6,0.0
2010-03-30 00:00:00,20.3,21.2,4.8,0.0,92.0,90.0,1019.9,1018.7,20.3,21.0,1.8
2010-03-31 00:00:00,18.9,21.7,2.6,3.1,77.0,74.0,1019.6,1017.8,21.0,21.2,11.4
2010-04-01 00:00:00,16.1,22.8,3.6,10.8,69.0,59.0,1018.5,1016.4,18.6,22.5,0.0
2010-04-02 00:00:00,17.2,22.2,5.8,9.4,64.0,58.0,1020.0,1018.6,20.0,21.6,0.0
2010-04-03 00:00:00,16.4,22.3,6.6,7.2,73.0,63.0,1021.5,1020.3,19.0,21.2,0.0
2010-04-04 00:00:00,15.5,20.8,3.2,6.6,84.0,75.0,1023.1,1020.7,17.6,19.4,11.2
2010-04-05 00:00:00,15.1,20.9,4.4,2.5,79.0,65.0,1021.4,1019.1,18.9,20.5,3.4
2010-04-06 00:00:00,16.6,24.1,2.2,3.6,86.0,58.0,1020.7,1017.6,19.8,22.7,1.4
2010-04-07 00:00:00,18.6,25.9,2.8,1.1,87.0,58.0,1016.5,1012.2,20.2,25.4,2.0
2010-04-08 00:00:00,19.4,27.6,1.4,9.4,55.0,74.0,1012.4,1011.9,24.3,23.1,2.4
2010-04-09 00:00:00,16.3,22.1,5.0,9.9,66.0,66.0,1015.1,1011.2,21.0,21.2,6.0
2010-04-10 00:00:00,16.8,28.3,6.2,7.4,68.0,35.0,1010.7,1007.3,20.4,28.0,0.0
2010-04-11 00:00:00,18.7,29.2,3.8,10.1,54.0,28.0,1007.9,1005.8,24.5,28.5,0.0
2010-04-12 00:00:00,13.8,24.2,8.6,10.6,37.0,30.0,1014.9,1011.9,17.1,21.8,0.0
2010-04-13 00:00:00,12.7,19.9,5.6,10.7,56.0,57.0,1022.0,1020.6,18.2,19.6,0.0
2010-04-14 00:00:00,12.0,25.9,3.8,10.7,57.0,30.0,1023.0,1019.0,18.4,25.7,0.0
2010-04-15 00:00:00,14.8,22.0,6.0,9.3,74.0,78.0,1022.1,1020.7,19.1,21.2,0.0
